filename,label,hands,preprocess,confidence,quality_score,status,reasons
H (6).png,H,1,2x_clahe,0.9936526417732239,0,REJECT,landmark_yigilmis|dusuk_spread|cok_fazla_border
H (60).png,H,1,original,0.9874069690704346,100,ACCEPT,
H (61).png,H,0,,0,0,REJECT,el_bulunamadi
H (62).png,H,0,,0,0,REJECT,el_bulunamadi
H (63).png,H,0,,0,0,REJECT,el_bulunamadi
H (64).png,H,0,,0,0,REJECT,el_bulunamadi
H (65).png,H,0,,0,0,REJECT,el_bulunamadi
H (66).png,H,1,2x,0.7836843729019165,45,REJECT,landmark_alani_kucuk|dusuk_spread
H (67).png,H,0,,0,0,REJECT,el_bulunamadi
H (68).png,H,1,2x_clahe_sharp,0.6141144037246704,45,REJECT,landmark_alani_kucuk|dusuk_spread
H (69).png,H,0,,0,0,REJECT,el_bulunamadi
H (7).png,H,1,2x,0.6153029799461365,100,ACCEPT,
H (70).png,H,0,,0,0,REJECT,el_bulunamadi
H (71).png,H,1,2x,0.9950326681137085,100,ACCEPT,
H (72).png,H,0,,0,0,REJECT,el_bulunamadi
H (73).png,H,0,,0,0,REJECT,el_bulunamadi
H (74).png,H,0,,0,0,REJECT,el_bulunamadi
H (75).png,H,1,2x_clahe,0.9377517104148865,85,ACCEPT,spread_supheli
H (77).png,H,1,3x,0.9660125970840454,100,ACCEPT,
H (78).png,H,1,original,0.9842579960823059,85,ACCEPT,spread_supheli
H (79).png,H,1,2x,0.9620580077171326,85,ACCEPT,spread_supheli
H (8).png,H,0,,0,0,REJECT,el_bulunamadi
H (80).png,H,0,,0,0,REJECT,el_bulunamadi
H (81).png,H,1,original,0.996392548084259,100,ACCEPT,
H (82).png,H,0,,0,0,REJECT,el_bulunamadi
H (83).png,H,1,2x,0.985263466835022,85,ACCEPT,spread_supheli
H (84).png,H,0,,0,0,REJECT,el_bulunamadi
H (85).png,H,1,2x_clahe,0.9551661610603333,85,ACCEPT,spread_supheli
H (86).png,H,1,original,0.5980581045150757,85,ACCEPT,border_supheli
H (87).png,H,0,,0,0,REJECT,el_bulunamadi
H (88).png,H,0,,0,0,REJECT,el_bulunamadi
H (89).png,H,0,,0,0,REJECT,el_bulunamadi
H (9).png,H,0,,0,0,REJECT,el_bulunamadi
H (90).png,H,0,,0,0,REJECT,el_bulunamadi
H (91).png,H,1,3x,0.7722684144973755,85,ACCEPT,spread_supheli
H (92).png,H,0,,0,0,REJECT,el_bulunamadi
H (93).png,H,0,,0,0,REJECT,el_bulunamadi
H (94).png,H,0,,0,0,REJECT,el_bulunamadi
H (95).png,H,1,original,0.8947033286094666,65,REVIEW,landmark_alani_kucuk|spread_supheli
H (96).png,H,0,,0,0,REJECT,el_bulunamadi
H (97).png,H,1,original,0.6862785816192627,45,REJECT,landmark_alani_kucuk|dusuk_spread
H (98).png,H,1,2x,0.6844007968902588,65,REVIEW,landmark_alani_kucuk|spread_supheli
H (99).png,H,1,2x_clahe,0.8935965299606323,100,ACCEPT,
I (1).png,I,1,3x,0.7722562551498413,100,ACCEPT,
I (10).png,I,0,,0,0,REJECT,el_bulunamadi
I (100).png,I,1,2x_clahe,0.996634840965271,100,ACCEPT,
I (101).png,I,1,original,0.8543196320533752,100,ACCEPT,
I (102).png,I,1,2x,0.9744101762771606,100,ACCEPT,
I (103).png,I,2,original,0.7787879109382629,85,ACCEPT,spread_supheli
I (104).png,I,1,2x,0.9883323907852173,100,ACCEPT,
I (105).png,I,1,3x,0.9816982746124268,100,ACCEPT,
I (11).png,I,0,,0,0,REJECT,el_bulunamadi
I (12).png,I,1,3x,0.9908446073532104,100,ACCEPT,
I (13).png,I,0,,0,0,REJECT,el_bulunamadi
I (14).png,I,1,3x,0.996404230594635,100,ACCEPT,
I (15).png,I,1,3x,0.9966235160827637,100,ACCEPT,
I (16).png,I,1,original,0.9960224032402039,100,ACCEPT,
I (17).png,I,1,3x,0.9946052432060242,100,ACCEPT,
I (18).png,I,1,3x,0.9868876934051514,100,ACCEPT,
I (19).png,I,1,2x,0.9797101616859436,100,ACCEPT,
I (2).png,I,1,2x_clahe,0.7184005975723267,65,REVIEW,cok_fazla_border
I (20).png,I,1,3x,0.9936321377754211,100,ACCEPT,
I (21).png,I,1,2x_clahe,0.9983697533607483,100,ACCEPT,
I (22).png,I,1,original,0.9864695072174072,100,ACCEPT,
I (23).png,I,1,original,0.9961872100830078,100,ACCEPT,
I (24).png,I,1,3x,0.986933171749115,100,ACCEPT,
I (25).png,I,1,2x,0.9959605932235718,100,ACCEPT,
I (26).png,I,1,2x,0.9841619729995728,100,ACCEPT,
I (27).png,I,1,3x,0.9954482316970825,100,ACCEPT,
I (28).png,I,1,original,0.9897077083587646,100,ACCEPT,
I (29).png,I,1,2x_clahe,0.9948499202728271,100,ACCEPT,
I (3).png,I,0,,0,0,REJECT,el_bulunamadi
I (30).png,I,1,original,0.9862617254257202,100,ACCEPT,
I (31).png,I,1,3x,0.9342108964920044,100,ACCEPT,
I (32).png,I,1,2x_clahe,0.9921981692314148,100,ACCEPT,
I (33).png,I,1,2x_clahe,0.9852379560470581,100,ACCEPT,
I (34).png,I,1,2x_clahe,0.9857224822044373,100,ACCEPT,
I (35).png,I,1,2x_clahe,0.8973206281661987,100,ACCEPT,
I (36).png,I,1,2x_clahe,0.993705689907074,100,ACCEPT,
I (37).png,I,1,2x_clahe,0.978490948677063,100,ACCEPT,
I (38).png,I,1,2x_clahe,0.9934408664703369,100,ACCEPT,
I (39).png,I,1,2x_clahe,0.9718090295791626,100,ACCEPT,
I (4).png,I,1,original,0.999268114566803,100,ACCEPT,
I (40).png,I,1,2x_clahe,0.7904677987098694,100,ACCEPT,
I (41).png,I,1,2x_clahe,0.8241784572601318,100,ACCEPT,
I (42).png,I,1,2x_clahe,0.9096707105636597,100,ACCEPT,
I (43).png,I,1,2x_clahe_sharp,0.989899218082428,100,ACCEPT,
I (44).png,I,1,2x,0.9887778759002686,100,ACCEPT,
I (45).png,I,1,original,0.9801759719848633,100,ACCEPT,
I (46).png,I,0,,0,0,REJECT,el_bulunamadi
I (47).png,I,1,3x,0.9914385080337524,100,ACCEPT,
I (48).png,I,1,3x,0.9894413352012634,100,ACCEPT,
I (49).png,I,1,original,0.9895955324172974,100,ACCEPT,
I (5).png,I,0,,0,0,REJECT,el_bulunamadi
I (50).png,I,1,3x,0.9933454990386963,100,ACCEPT,
I (51).png,I,1,2x,0.9951835870742798,100,ACCEPT,
I (52).png,I,1,3x,0.9877671003341675,100,ACCEPT,
I (53).png,I,1,3x,0.9905689358711243,100,ACCEPT,
I (54).png,I,1,original,0.990397572517395,100,ACCEPT,
I (55).png,I,1,3x,0.9922047257423401,100,ACCEPT,
I (56).png,I,1,original,0.9967038035392761,100,ACCEPT,
I (57).png,I,1,2x,0.9975587725639343,100,ACCEPT,
I (58).png,I,1,original,0.9771068096160889,100,ACCEPT,
I (59).png,I,1,2x,0.9881262183189392,100,ACCEPT,
I (6).png,I,1,original,0.9990540742874146,100,ACCEPT,
I (60).png,I,1,original,0.9871182441711426,100,ACCEPT,
I (61).png,I,0,,0,0,REJECT,el_bulunamadi
I (62).png,I,1,2x_clahe,0.8323822021484375,65,REVIEW,landmark_alani_kucuk|spread_supheli
I (63).png,I,0,,0,0,REJECT,el_bulunamadi
I (64).png,I,0,,0,0,REJECT,el_bulunamadi
I (65).png,I,1,2x_clahe,0.7661927938461304,85,ACCEPT,spread_supheli
I (66).png,I,1,2x_clahe,0.6765172481536865,85,ACCEPT,spread_supheli
I (67).png,I,0,,0,0,REJECT,el_bulunamadi
I (68).png,I,1,3x,0.675640344619751,100,ACCEPT,
I (69).png,I,1,2x_clahe,0.8017250299453735,85,ACCEPT,spread_supheli
I (7).png,I,1,original,0.9169318675994873,100,ACCEPT,
I (70).png,I,0,,0,0,REJECT,el_bulunamadi
I (71).png,I,1,2x_clahe,0.8744521737098694,100,ACCEPT,
I (72).png,I,0,,0,0,REJECT,el_bulunamadi
I (73).png,I,1,3x,0.9917781352996826,100,ACCEPT,
I (74).png,I,1,2x,0.9864787459373474,100,ACCEPT,
I (75).png,I,1,3x,0.9720562696456909,100,ACCEPT,
I (77).png,I,0,,0,0,REJECT,el_bulunamadi
I (78).png,I,0,,0,0,REJECT,el_bulunamadi
I (79).png,I,0,,0,0,REJECT,el_bulunamadi
I (8).png,I,1,original,0.7838406562805176,100,ACCEPT,
I (80).png,I,0,,0,0,REJECT,el_bulunamadi
I (81).png,I,0,,0,0,REJECT,el_bulunamadi
I (82).png,I,0,,0,0,REJECT,el_bulunamadi
I (83).png,I,0,,0,0,REJECT,el_bulunamadi
I (84).png,I,0,,0,0,REJECT,el_bulunamadi
I (85).png,I,1,original,0.9591953754425049,100,ACCEPT,
I (86).png,I,1,original,0.9821085333824158,100,ACCEPT,
I (87).png,I,0,,0,0,REJECT,el_bulunamadi
I (88).png,I,0,,0,0,REJECT,el_bulunamadi
I (89).png,I,1,original,0.9453096985816956,100,ACCEPT,
I (9).png,I,1,2x_clahe,0.9209158420562744,100,ACCEPT,
I (90).png,I,0,,0,0,REJECT,el_bulunamadi
I (91).png,I,1,original,0.9636893272399902,100,ACCEPT,
I (92).png,I,1,2x_clahe,0.9739804267883301,100,ACCEPT,
I (93).png,I,1,2x_clahe,0.9899604320526123,100,ACCEPT,
I (94).png,I,1,3x,0.9653074145317078,100,ACCEPT,
I (95).png,I,1,2x_clahe,0.9935256838798523,100,ACCEPT,
I (96).png,I,1,2x_clahe,0.9919207692146301,100,ACCEPT,
I (97).png,I,1,2x_clahe,0.981747567653656,100,ACCEPT,
I (98).png,I,1,2x_clahe,0.9891795516014099,100,ACCEPT,
I (99).png,I,1,original,0.9833164811134338,100,ACCEPT,
J (1).png,J,2,original,0.995109498500824,100,ACCEPT,
J (10).png,J,2,original,0.9936899542808533,100,ACCEPT,
J (100).png,J,2,original,0.8611606359481812,100,ACCEPT,
J (101).png,J,0,,0,0,REJECT,el_bulunamadi
J (102).png,J,1,2x_clahe_sharp,0.8589253425598145,85,ACCEPT,spread_supheli
J (103).png,J,1,2x,0.7457954287528992,85,ACCEPT,spread_supheli
J (104).png,J,2,2x,0.8309967219829559,85,ACCEPT,spread_supheli
J (105).png,J,1,2x,0.9972072839736938,100,ACCEPT,
J (11).png,J,2,original,0.9951545596122742,100,ACCEPT,
J (12).png,J,2,original,0.9799479842185974,100,ACCEPT,
J (13).png,J,0,,0,0,REJECT,el_bulunamadi
J (14).png,J,0,,0,0,REJECT,el_bulunamadi
J (15).png,J,2,original,0.9917443692684174,100,ACCEPT,
J (16).png,J,1,3x,0.9868788719177246,100,ACCEPT,
J (17).png,J,1,2x,0.9866138696670532,100,ACCEPT,
J (18).png,J,1,2x,0.9831176400184631,100,ACCEPT,
J (19).png,J,1,original,0.9883148670196533,100,ACCEPT,
J (2).png,J,2,original,0.9959424734115601,100,ACCEPT,
J (20).png,J,1,original,0.9959653615951538,100,ACCEPT,
J (21).png,J,1,2x,0.9961367845535278,100,ACCEPT,
J (22).png,J,1,original,0.9947459101676941,100,ACCEPT,
J (23).png,J,1,2x,0.992916464805603,100,ACCEPT,
J (24).png,J,1,2x,0.993398129940033,100,ACCEPT,
J (25).png,J,1,original,0.9993633031845093,100,ACCEPT,
J (26).png,J,1,3x,0.9994469881057739,100,ACCEPT,
J (27).png,J,0,,0,0,REJECT,el_bulunamadi
J (28).png,J,1,2x,0.9952147603034973,100,ACCEPT,
J (29).png,J,1,original,0.999628484249115,100,ACCEPT,
J (3).png,J,2,original,0.9944458305835724,100,ACCEPT,
J (30).png,J,1,original,0.994473397731781,100,ACCEPT,
J (31).png,J,2,original,0.9907706677913666,100,ACCEPT,
J (32).png,J,2,original,0.9664755761623383,100,ACCEPT,
J (33).png,J,2,original,0.9960525929927826,100,ACCEPT,
J (34).png,J,2,original,0.997170478105545,100,ACCEPT,
J (35).png,J,2,2x,0.9782364964485168,100,ACCEPT,
J (36).png,J,2,2x_clahe,0.9987472891807556,100,ACCEPT,
J (37).png,J,2,2x,0.9997902810573578,100,ACCEPT,
J (38).png,J,2,original,0.9997898042201996,100,ACCEPT,
J (39).png,J,1,2x,0.9994799494743347,100,ACCEPT,
J (4).png,J,1,3x,0.9918540120124817,100,ACCEPT,
J (40).png,J,2,original,0.9996785819530487,100,ACCEPT,
J (41).png,J,2,original,0.9997527897357941,100,ACCEPT,
J (42).png,J,1,original,0.9997308850288391,100,ACCEPT,
J (43).png,J,1,original,0.9988461136817932,100,ACCEPT,
J (44).png,J,1,original,0.9983440041542053,100,ACCEPT,
J (45).png,J,1,3x,0.9999183416366577,100,ACCEPT,
J (46).png,J,2,original,0.9973360896110535,100,ACCEPT,
J (47).png,J,2,original,0.9988884031772614,100,ACCEPT,
J (48).png,J,2,original,0.9987688958644867,100,ACCEPT,
J (49).png,J,2,original,0.9984551966190338,100,ACCEPT,
J (5).png,J,2,2x,0.9958254396915436,100,ACCEPT,
J (50).png,J,2,original,0.998077005147934,100,ACCEPT,
J (51).png,J,2,original,0.9975690543651581,100,ACCEPT,
J (52).png,J,2,original,0.9970985352993011,100,ACCEPT,
J (53).png,J,2,original,0.9961546063423157,100,ACCEPT,
J (54).png,J,2,original,0.9971860945224762,100,ACCEPT,
J (55).png,J,2,original,0.9971509277820587,100,ACCEPT,
J (56).png,J,2,original,0.9972226917743683,100,ACCEPT,
J (57).png,J,2,original,0.9965388774871826,100,ACCEPT,
J (58).png,J,2,original,0.9950008690357208,100,ACCEPT,
J (59).png,J,2,original,0.9970865249633789,100,ACCEPT,
J (6).png,J,1,2x_clahe_sharp,0.9948621392250061,100,ACCEPT,
J (60).png,J,2,original,0.9955611228942871,100,ACCEPT,
J (61).png,J,0,,0,0,REJECT,el_bulunamadi
J (62).png,J,0,,0,0,REJECT,el_bulunamadi
J (63).png,J,2,original,0.9557494521141052,55,REVIEW,palm_cok_kucuk|border_supheli
J (64).png,J,0,,0,0,REJECT,el_bulunamadi
J (65).png,J,0,,0,0,REJECT,el_bulunamadi
J (66).png,J,1,3x,0.794105052947998,85,ACCEPT,border_supheli
J (67).png,J,0,,0,0,REJECT,el_bulunamadi
J (68).png,J,0,,0,0,REJECT,el_bulunamadi
J (69).png,J,0,,0,0,REJECT,el_bulunamadi
J (7).png,J,1,original,0.9992022514343262,100,ACCEPT,
J (70).png,J,1,3x,0.8256322145462036,85,ACCEPT,border_supheli
J (71).png,J,1,2x,0.7039153575897217,85,ACCEPT,border_supheli
J (72).png,J,1,3x,0.8194956183433533,85,ACCEPT,border_supheli
J (73).png,J,1,original,0.7680538892745972,85,ACCEPT,border_supheli
J (74).png,J,1,2x,0.9176439046859741,85,ACCEPT,border_supheli
J (75).png,J,0,,0,0,REJECT,el_bulunamadi
J (77).png,J,0,,0,0,REJECT,el_bulunamadi
J (78).png,J,0,,0,0,REJECT,el_bulunamadi
J (79).png,J,1,2x_clahe,0.9757348895072937,45,REJECT,landmark_alani_kucuk|dusuk_spread
J (8).png,J,2,original,0.9968866407871246,100,ACCEPT,
J (80).png,J,0,,0,0,REJECT,el_bulunamadi
J (81).png,J,0,,0,0,REJECT,el_bulunamadi
J (82).png,J,0,,0,0,REJECT,el_bulunamadi
J (83).png,J,0,,0,0,REJECT,el_bulunamadi
J (84).png,J,0,,0,0,REJECT,el_bulunamadi
J (85).png,J,0,,0,0,REJECT,el_bulunamadi
J (86).png,J,0,,0,0,REJECT,el_bulunamadi
J (87).png,J,1,2x_clahe,0.6805969476699829,85,ACCEPT,spread_supheli
J (88).png,J,2,original,0.7720656394958496,85,ACCEPT,spread_supheli
J (89).png,J,1,2x_clahe,0.741862416267395,85,ACCEPT,spread_supheli
J (9).png,J,2,original,0.9892255663871765,100,ACCEPT,
J (90).png,J,1,3x,0.9997283816337585,100,ACCEPT,
J (91).png,J,2,2x_clahe,0.7494297027587891,85,ACCEPT,spread_supheli
J (92).png,J,0,,0,0,REJECT,el_bulunamadi
J (93).png,J,1,2x,0.5503360629081726,30,REJECT,landmark_alani_kucuk|spread_supheli|cok_fazla_border
J (94).png,J,0,,0,0,REJECT,el_bulunamadi
J (95).png,J,1,original,0.9994096755981445,100,ACCEPT,
J (96).png,J,1,3x,0.9983827471733093,100,ACCEPT,
J (97).png,J,2,original,0.9361347854137421,100,ACCEPT,
J (98).png,J,2,original,0.8891023993492126,100,ACCEPT,
J (99).png,J,2,2x,0.9363223314285278,100,ACCEPT,
K (1).png,K,0,,0,0,REJECT,el_bulunamadi
K (10).png,K,1,2x_clahe,0.9526660442352295,100,ACCEPT,
K (100).png,K,1,2x_clahe,0.6051920056343079,85,ACCEPT,spread_supheli
K (101).png,K,0,,0,0,REJECT,el_bulunamadi
K (102).png,K,0,,0,0,REJECT,el_bulunamadi
K (103).png,K,0,,0,0,REJECT,el_bulunamadi
K (104).png,K,1,original,0.9042731523513794,100,ACCEPT,
K (105).png,K,1,original,0.7771121263504028,100,ACCEPT,
K (11).png,K,2,original,0.9396410286426544,85,ACCEPT,border_supheli
K (12).png,K,0,,0,0,REJECT,el_bulunamadi
K (13).png,K,1,original,0.8961050510406494,100,ACCEPT,
K (14).png,K,0,,0,0,REJECT,el_bulunamadi
K (15).png,K,0,,0,0,REJECT,el_bulunamadi
K (16).png,K,0,,0,0,REJECT,el_bulunamadi
K (17).png,K,1,2x_clahe,0.87442946434021,85,ACCEPT,spread_supheli
K (18).png,K,1,2x_clahe,0.6942931413650513,85,ACCEPT,spread_supheli
K (19).png,K,1,3x,0.6395722031593323,100,ACCEPT,
K (2).png,K,0,,0,0,REJECT,el_bulunamadi
K (20).png,K,0,,0,0,REJECT,el_bulunamadi
K (21).png,K,2,original,0.7312372624874115,45,REJECT,landmark_alani_kucuk|dusuk_spread|landmark_alani_kucuk|dusuk_spread
K (22).png,K,1,original,0.7502570152282715,50,REVIEW,spread_supheli|cok_fazla_border
K (23).png,K,0,,0,0,REJECT,el_bulunamadi
K (24).png,K,0,,0,0,REJECT,el_bulunamadi
K (25).png,K,0,,0,0,REJECT,el_bulunamadi
K (26).png,K,1,original,0.9976962804794312,100,ACCEPT,
K (27).png,K,0,,0,0,REJECT,el_bulunamadi
K (28).png,K,0,,0,0,REJECT,el_bulunamadi
K (29).png,K,0,,0,0,REJECT,el_bulunamadi
K (3).png,K,0,,0,0,REJECT,el_bulunamadi
K (30).png,K,0,,0,0,REJECT,el_bulunamadi
K (31).png,K,2,original,0.9829733669757843,100,ACCEPT,
K (32).png,K,1,2x,0.6687088012695312,100,ACCEPT,
K (33).png,K,1,2x_clahe,0.8554035425186157,100,ACCEPT,
K (34).png,K,1,original,0.8647486567497253,100,ACCEPT,
K (35).png,K,1,2x,0.9769989252090454,100,ACCEPT,
K (36).png,K,1,2x_clahe,0.9675407409667969,65,REVIEW,dusuk_spread
K (37).png,K,1,original,0.8019275069236755,100,ACCEPT,
K (38).png,K,2,original,0.7616738080978394,100,ACCEPT,
K (39).png,K,2,original,0.7568882703781128,100,ACCEPT,
K (4).png,K,1,original,0.9360117316246033,100,ACCEPT,
K (40).png,K,2,original,0.8927271962165833,100,ACCEPT,
K (41).png,K,2,original,0.7697105407714844,100,ACCEPT,
K (42).png,K,2,original,0.9791927337646484,100,ACCEPT,
K (43).png,K,2,original,0.8247386813163757,100,ACCEPT,
K (44).png,K,2,original,0.8074469268321991,100,ACCEPT,
K (45).png,K,2,original,0.9979629218578339,100,ACCEPT,
K (46).png,K,1,2x,0.9998005628585815,100,ACCEPT,
K (47).png,K,1,3x,0.9993920922279358,100,ACCEPT,
K (48).png,K,1,3x,0.9988018274307251,100,ACCEPT,
K (49).png,K,1,3x,0.9969279766082764,100,ACCEPT,
K (5).png,K,0,,0,0,REJECT,el_bulunamadi
K (50).png,K,1,original,0.992923378944397,100,ACCEPT,
K (51).png,K,1,2x_clahe_sharp,0.9975919723510742,100,ACCEPT,
K (52).png,K,1,2x,0.9994397163391113,100,ACCEPT,
K (53).png,K,1,3x,0.9994376301765442,100,ACCEPT,
K (54).png,K,1,2x,0.9993817210197449,100,ACCEPT,
K (55).png,K,1,2x_clahe_sharp,0.9995743632316589,100,ACCEPT,
K (56).png,K,1,2x_clahe_sharp,0.9996457099914551,100,ACCEPT,
K (57).png,K,1,2x_clahe_sharp,0.999364972114563,100,ACCEPT,
K (58).png,K,1,3x,0.9998212456703186,100,ACCEPT,
K (59).png,K,1,2x,0.99969083070755,100,ACCEPT,
K (6).png,K,0,,0,0,REJECT,el_bulunamadi
K (60).png,K,1,original,0.9997753500938416,100,ACCEPT,
K (61).png,K,0,,0,0,REJECT,el_bulunamadi
K (62).png,K,2,original,0.9591057896614075,100,ACCEPT,
K (63).png,K,2,original,0.9790390431880951,100,ACCEPT,
K (64).png,K,2,original,0.9873234033584595,100,ACCEPT,
K (65).png,K,2,original,0.9904208779335022,100,ACCEPT,
K (66).png,K,2,original,0.9881775975227356,100,ACCEPT,
K (67).png,K,2,original,0.9792004525661469,100,ACCEPT,
K (68).png,K,0,,0,0,REJECT,el_bulunamadi
K (69).png,K,1,original,0.97283536195755,100,ACCEPT,
K (7).png,K,0,,0,0,REJECT,el_bulunamadi
K (70).png,K,1,2x,0.9674968123435974,100,ACCEPT,
K (71).png,K,2,original,0.9818400740623474,100,ACCEPT,
K (72).png,K,1,3x,0.9891765117645264,100,ACCEPT,
K (73).png,K,1,original,0.9871937036514282,100,ACCEPT,
K (74).png,K,2,original,0.9869597554206848,100,ACCEPT,
K (75).png,K,2,original,0.8853402435779572,100,ACCEPT,
K (77).png,K,0,,0,0,REJECT,el_bulunamadi
K (78).png,K,0,,0,0,REJECT,el_bulunamadi
K (79).png,K,0,,0,0,REJECT,el_bulunamadi
K (8).png,K,0,,0,0,REJECT,el_bulunamadi
K (80).png,K,0,,0,0,REJECT,el_bulunamadi
K (81).png,K,0,,0,0,REJECT,el_bulunamadi
K (82).png,K,0,,0,0,REJECT,el_bulunamadi
K (83).png,K,0,,0,0,REJECT,el_bulunamadi
K (84).png,K,0,,0,0,REJECT,el_bulunamadi
K (85).png,K,0,,0,0,REJECT,el_bulunamadi
K (86).png,K,0,,0,0,REJECT,el_bulunamadi
K (87).png,K,0,,0,0,REJECT,el_bulunamadi
K (88).png,K,0,,0,0,REJECT,el_bulunamadi
K (89).png,K,1,3x,0.9671472311019897,100,ACCEPT,
K (9).png,K,0,,0,0,REJECT,el_bulunamadi
K (90).png,K,0,,0,0,REJECT,el_bulunamadi
K (91).png,K,0,,0,0,REJECT,el_bulunamadi
K (92).png,K,1,2x,0.9676631689071655,65,REVIEW,dusuk_spread
K (93).png,K,2,2x_clahe_sharp,0.7488464415073395,45,REJECT,landmark_alani_kucuk|dusuk_spread
K (94).png,K,0,,0,0,REJECT,el_bulunamadi
K (95).png,K,0,,0,0,REJECT,el_bulunamadi
K (96).png,K,1,original,0.9705838561058044,100,ACCEPT,
K (97).png,K,1,2x_clahe,0.5885252952575684,85,ACCEPT,spread_supheli
K (98).png,K,1,2x,0.8688902258872986,100,ACCEPT,
K (99).png,K,1,original,0.9843847751617432,100,ACCEPT,
L (1).png,L,0,,0,0,REJECT,el_bulunamadi
L (10).png,L,1,original,0.9979357719421387,100,ACCEPT,
L (100).png,L,2,original,0.9951347410678864,100,ACCEPT,
L (101).png,L,1,2x,0.9994282126426697,100,ACCEPT,
L (102).png,L,1,2x,0.9993266463279724,100,ACCEPT,
L (103).png,L,1,original,0.999137282371521,100,ACCEPT,
L (104).png,L,1,original,0.9963117837905884,100,ACCEPT,
L (105).png,L,1,2x,0.9990668296813965,100,ACCEPT,
L (11).png,L,1,3x,0.7835118174552917,100,ACCEPT,
L (12).png,L,0,,0,0,REJECT,el_bulunamadi
L (13).png,L,1,2x,0.9920654892921448,100,ACCEPT,
L (14).png,L,1,3x,0.8879066109657288,100,ACCEPT,
L (15).png,L,1,3x,0.6627988219261169,100,ACCEPT,
L (16).png,L,1,original,0.8880434036254883,100,ACCEPT,
L (17).png,L,0,,0,0,REJECT,el_bulunamadi
L (18).png,L,1,3x,0.9376790523529053,100,ACCEPT,
L (19).png,L,2,2x,0.960965096950531,100,ACCEPT,
L (2).png,L,0,,0,0,REJECT,el_bulunamadi
L (20).png,L,1,original,0.9981061816215515,100,ACCEPT,
L (21).png,L,1,3x,0.9940134286880493,100,ACCEPT,
L (22).png,L,1,2x_clahe_sharp,0.995550811290741,100,ACCEPT,
L (23).png,L,1,2x,0.9968298673629761,100,ACCEPT,
L (24).png,L,1,original,0.9968348741531372,100,ACCEPT,
L (25).png,L,1,2x,0.9967615604400635,100,ACCEPT,
L (26).png,L,1,original,0.9983224272727966,100,ACCEPT,
L (27).png,L,1,original,0.9978842735290527,100,ACCEPT,
L (28).png,L,1,2x_clahe_sharp,0.996894896030426,100,ACCEPT,
L (29).png,L,1,3x,0.9985120892524719,100,ACCEPT,
L (3).png,L,1,2x,0.9967328310012817,100,ACCEPT,
L (30).png,L,1,2x,0.9989631175994873,100,ACCEPT,
L (31).png,L,1,2x,0.992194414138794,100,ACCEPT,
L (32).png,L,1,3x,0.9939806461334229,100,ACCEPT,
L (33).png,L,1,3x,0.994774341583252,100,ACCEPT,
L (34).png,L,1,original,0.9816610217094421,100,ACCEPT,
L (35).png,L,1,2x_clahe,0.9779071807861328,100,ACCEPT,
L (36).png,L,1,2x_clahe,0.9673900604248047,100,ACCEPT,
L (37).png,L,1,2x_clahe_sharp,0.998910665512085,100,ACCEPT,
L (38).png,L,1,2x_clahe_sharp,0.9984747171401978,100,ACCEPT,
L (39).png,L,1,2x_clahe,0.996323823928833,100,ACCEPT,
L (4).png,L,1,3x,0.9636843204498291,100,ACCEPT,
L (40).png,L,1,original,0.9904696345329285,100,ACCEPT,
L (41).png,L,1,2x_clahe_sharp,0.9915500283241272,100,ACCEPT,
L (42).png,L,1,2x,0.993057370185852,100,ACCEPT,
L (43).png,L,1,3x,0.986357569694519,100,ACCEPT,
L (44).png,L,1,3x,0.9924079775810242,100,ACCEPT,
L (45).png,L,1,2x_clahe,0.9950996041297913,100,ACCEPT,
L (46).png,L,0,,0,0,REJECT,el_bulunamadi
L (47).png,L,0,,0,0,REJECT,el_bulunamadi
L (48).png,L,0,,0,0,REJECT,el_bulunamadi
L (49).png,L,1,2x_clahe_sharp,0.9993424415588379,100,ACCEPT,
L (5).png,L,1,2x,0.9897125959396362,100,ACCEPT,
L (50).png,L,1,2x_clahe_sharp,0.9985947608947754,100,ACCEPT,
L (51).png,L,1,2x_clahe,0.9991975426673889,100,ACCEPT,
L (52).png,L,2,2x_clahe,0.9957920014858246,85,ACCEPT,spread_supheli
L (53).png,L,1,2x_clahe_sharp,0.9997507929801941,100,ACCEPT,
L (54).png,L,1,original,0.9985937476158142,100,ACCEPT,
L (55).png,L,1,2x,0.9996050000190735,100,ACCEPT,
L (56).png,L,1,2x,0.9582200646400452,100,ACCEPT,
L (57).png,L,1,original,0.9993671774864197,100,ACCEPT,
L (58).png,L,1,2x_clahe_sharp,0.9992445111274719,100,ACCEPT,
L (59).png,L,1,3x,0.9242316484451294,100,ACCEPT,
L (6).png,L,1,3x,0.9705546498298645,100,ACCEPT,
L (60).png,L,1,3x,0.9981966614723206,100,ACCEPT,
L (61).png,L,0,,0,0,REJECT,el_bulunamadi
L (62).png,L,2,original,0.741841584444046,85,ACCEPT,border_supheli
L (63).png,L,0,,0,0,REJECT,el_bulunamadi
L (64).png,L,0,,0,0,REJECT,el_bulunamadi
L (65).png,L,1,original,0.5028332471847534,100,ACCEPT,
L (66).png,L,0,,0,0,REJECT,el_bulunamadi
L (67).png,L,0,,0,0,REJECT,el_bulunamadi
L (68).png,L,0,,0,0,REJECT,el_bulunamadi
L (69).png,L,0,,0,0,REJECT,el_bulunamadi
L (7).png,L,0,,0,0,REJECT,el_bulunamadi
